-110100-110:0,2 9.31779947883651
1-100-11010:2,0 4.75
1001010-1-1:1,1 9.5
00-111-1001:0,0 4.75
10-10-10011:0,1 9.5
101-11000-1:0,1 -9.998495575974667
00-111-1001:0,1 -9.941645958031206
1010-1100-1:1,0 4.645083720117528
0-10010001:1,0 -9.829651462373858
0-10010001:1,2 0.027510555483265125
0-1-1101-111:1,1 10.0
011-110-100:0,0 10.0
01110-1-100:1,1 -9.934464240918626
10-1000001:2,0 -9.996256357529223
10-1000001:2,1 -9.980246090742106
00-1100100:2,1 8.887394827426839
00-1100100:2,2 -9.974569088624966
0-1110-111-1:0,0 -10.0
-110011-1-11:0,2 -10.0
1101-100-10:0,2 -9.999968785838467
10-110100-1:2,1 -9.999999999998385
10-110100-1:2,0 -9.999990163196072
0001-10100:2,1 -9.813447287673748
0001-10100:2,2 -9.929246137673003
101-10-1010:0,1 9.499999232011106
00001-1010:2,2 0.0039036996867329865
01010-1-101:0,0 4.75
00001-1010:2,0 -9.933536220687815
01010-1-101:0,2 0.004122107499150596
1-10-110100:2,1 -9.93769268374285
1-10-110100:2,2 -9.935660510445238
01100000-1:2,1 -9.972758032949983
01100000-1:2,0 -9.999992673649787
01-1-101010:0,0 -9.954695775799063
0110-11-100:1,0 -9.976283913620048
00-1001100:0,0 4.512499999999999
00-1001100:0,1 0.06524919407181762
00101-10-11:1,0 -9.999270390565087
010010-100:0,0 -9.876279761553013
00-1-110101:2,1 -10.0
00-11-10101:2,1 9.476378763262039
-1111-10-110:1,2 5.0
1-1101-101-1:1,0 -10.0
00-11-10110:1,2 -9.99999996674875
-11110-11-10:1,1 5.0
01-1-10111-1:0,0 -10.0
01101-1-100:0,0 -9.869321442566685
-1-11001100:1,1 -9.990778942936954
-1-11001100:1,0 -6.251453816078685E-7
0001-1101-1:2,0 9.5
-11100-1001:1,1 9.469248709232748
-11100-1001:1,0 9.5
01-101-1100:1,0 -4.853107866848389E-5
00-101-1011:2,0 -9.973524278259994
010010-100:0,2 0.030358360817037494
110-1-101-11:1,2 10.0
11000-101-1:1,0 9.311416716035488
11000-101-1:1,1 -9.999999717266505
-10-111011-1:1,2 10.0
10-100-1110:0,1 9.450941678014678
1-10-100110:2,2 4.75
-110-101100:0,2 0.030954215300810096
101-10-1001:1,1 10.0
0-1100110-1:2,1 9.415533924034886
1101-11-10-1:0,2 10.0
000010-101:1,0 -9.997738130060077
-100000011:0,2 9.02327042085168
-110101-1-11:0,2 -10.0
01-110001-1:1,1 9.5
0101-101-10:2,2 9.499999999945686
10-1010000:1,2 -9.925399525841483
-1101-10-111:0,2 10.0
100-10-1011:1,1 10.0
01-110001-1:1,2 10.0
1011-1000-1:0,1 -9.827680567721856
11-1-10101-1:2,0 -10.0
00-1010-111:0,0 -9.999999537738338
00-1010-111:0,1 -9.999707502047482
1-11-1-10011:2,0 -10.0
0110-1001-1:0,0 10.0
-1100-11-111:1,0 10.0
-1-1011-1101:0,2 10.0
-10-1011-111:0,1 10.0
101000-1-11:0,1 -9.983588768044795
1000110-1-1:1,0 9.5
000011-100:0,2 -9.998858218048454
10-1010000:1,0 -9.986123437409669
000010-101:1,2 -9.99777420493404
-11-1010100:2,1 4.75
-11-1010100:2,2 -9.999984715731046
-11001100-1:0,2 -9.999999999999998
-1110001-10:2,2 -9.918368810919747
00100100-1:1,1 9.005155991824616
0-1110001-1:2,0 4.75
100010-11-1:0,1 4.75
100010-11-1:0,2 -9.99999874788693
1-100-11001:2,0 -9.840867776652354
1-1110-101-1:1,1 -10.0
1-100-11001:2,1 10.0
0011-1010-1:2,1 9.499999990681008
110-1-10010:0,2 9.5
01010000-1:2,0 9.02504099763839
01010000-1:2,1 8.900254791615643
00-11101-10:1,2 -10.0
011-11-10-11:0,0 -10.0
1-11-10-1110:2,2 -10.0
110-1-111-10:0,2 5.0
-10-1010101:1,2 4.607699141786837
001-100100:2,1 -9.954828420379442
001101-10-1:1,1 9.5
001-100100:2,2 -9.999999968631105
-1100011-10:2,2 0.0063248962391048835
1-110-11000:1,0 4.7489355389469665
01100-1-110:2,2 -9.999999988860694
-10-1010101:1,0 -9.999997678565972
00100100-1:1,0 9.013138596763556
110-1100-10:0,2 -9.989883860854697
00001-1001:1,0 -9.92555076037142
-1010011-10:0,1 -9.999999990352975
10110-1-11-1:0,1 5.0
0-10010010:2,2 4.512500000003739
-1000-11101:0,1 -9.952702557287804
-1000-11101:0,2 -9.999753905962567
0-10010010:2,0 4.5125000000011575
00111-10-10:0,1 -9.964144419139991
-1110-1-1011:2,0 5.0
0-100101-11:0,0 -10.0
0-100101-11:0,2 -10.0
00111-10-10:0,0 4.7499999999066205
0011-110-10:0,1 10.0
0011-110-10:0,0 9.49999999997261
1001000-10:2,0 9.49999999997685
1001000-10:2,2 -9.986081962371268
0-1010101-1:2,0 4.7499999892770886
011-1011-1-1:0,0 -10.0
-11100-1-111:1,1 5.0
0011-100-11:1,2 4.791270862253789
-11100-1-111:1,0 10.0
0-10-110110:0,2 -9.996164486276603
0-10-110110:0,0 -9.998982167805366
101-100-110:0,1 1.1118692675012433E-7
1000000-11:2,0 -9.816971354333187
-100000011:0,1 8.847556942095357
0010-11000:2,2 4.5125
0010-11000:2,0 -9.957507945480886
0010-11000:2,1 -9.97718353872355
110-10-1100:1,1 10.0
1-11-11001-1:2,0 5.0
0-111-1-1101:2,1 10.0
-1-10-111011:0,2 10.0
1100-110-10:1,0 -9.882171584097268
0111-10-100:0,0 4.75
1000-11000:0,1 4.5125
1000-11000:0,2 4.5125
000-11110-1:2,1 4.74939386917035
-1101-11-101:0,2 10.0
1-101-11000:0,2 9.5
0-11000010:1,2 0.00265182100270117
0-11000010:1,1 0.0027188552973205623
0-11000010:1,0 0.0013694019189459752
-1010110-10:2,2 -9.80790237127667
-1010110-10:2,0 -9.853113490155083
100-1110-10:2,0 -9.944912430561493
100-1110-10:2,2 9.499999999998217
-1101-1-1011:2,0 5.0
1-11-100100:1,1 9.5
-11-1000110:2,2 -9.999988025504564
1-11-100100:1,2 -9.845593269028287
00-1-111010:2,2 -9.999999361051595
-11010-1-111:1,1 5.0
00-1-111010:2,0 -9.914175384998599
1-1110-10-11:1,1 10.0
0100-11-101:2,1 9.499999999997693
-111-1-10101:2,1 -10.0
-1010001-11:1,2 -10.0
-1010001-11:1,1 -10.0
11-11000-10:2,0 9.5
-1010001-11:1,0 -10.0
11-11000-10:2,2 9.49999999999997
-1101001-10:1,2 4.75
-1101001-10:1,1 4.75
0000101-10:2,2 -10.0
00010100-1:0,1 9.024997283897074
00010100-1:0,0 -9.882865662957188
00010100-1:0,2 9.024999133416056
-110-1101-11:1,2 -10.0
-100001-111:0,1 9.499911539597573
-100001-111:0,2 9.5
0010-10100:1,2 4.512499999999999
-10-1011001:2,0 9.499997574372582
10-1-110010:0,1 4.749999999910423
-10-1011001:2,1 4.749993779264436
-100101-110:0,2 -9.933057225081521
-100101-110:0,1 -3.8292693042164073E-4
0111-1-1000:2,0 4.74975775332106
0010-10100:1,0 4.5125
011001-1-10:1,1 -9.998595155483619
011001-1-10:1,0 -9.999435957614583
10-1-100011:1,2 -9.999999998755
1100-1001-1:2,0 9.351424955933208
10-1-100011:1,1 9.499999999999856
0111-1-1000:2,1 4.75
0111-1-1000:2,2 -9.999999958145091
01-11010-10:0,0 4.697665224540717
-110001000:2,2 9.024791519563399
-100100-111:1,2 4.75
01-11000-11:1,1 4.75
-100100-111:1,1 9.489997552949552
01-11000-11:1,2 0.023534112437011628
010-110-101:1,2 -9.999997092820605
-1-1110110-1:1,1 10.0
-10110-1001:0,1 0.037240516307149335
-110001000:2,1 9.023653837304172
-110001000:2,0 9.025000000000963
0-101010-11:2,0 -9.999180311543908
010-111-100:0,2 9.499653706425395
01-1-1110-11:0,0 5.0
010-111-100:0,0 10.0
100-1001-11:1,1 9.5
100-1001-11:1,2 -9.929051790872323
110-1-10001:1,2 10.0
100-1011-10:0,1 0.038498301176632034
1-100101-10:1,0 -0.09742047220507721
1-11-101000:2,1 -9.967239854512574
100-1011-10:0,2 4.75
1-11-101000:2,2 4.75
1-100101-10:1,2 -10.0
1-11-101000:2,0 -9.95768404549181
101100-1-10:0,1 9.5
100-100-111:1,1 9.5
00-1110-110:0,1 -9.971151841362222
00-1110-110:0,0 -9.99613938028352
100-100-111:1,2 9.5
100-1-111-11:0,1 10.0
-1101-101-11:1,2 5.0
010101-1-10:1,1 9.5
100-1-111-11:0,2 5.0
0-101-11010:0,0 9.5
0-101-11010:0,2 9.5
0-111010-10:1,1 10.0
00101-101-1:1,0 -9.978502059370996
-1-11101-110:2,2 -10.0
011-1-10100:2,1 9.432585232848368
011-1-10100:2,2 9.499997865620577
0-1011-1100:0,0 -9.999704808069355
-11-1001010:2,2 9.4999999430358
1-100101-10:0,2 -9.922880196794356
001-10011-1:1,2 -9.988264528601679
-11-1001010:2,0 9.499927556487464
0-1011-1100:0,2 -9.946643984912138
001-10011-1:1,1 9.5
-110-1111-10:0,2 5.0
-1-10100011:2,0 9.456728651481614
00110000-1:1,2 8.967810584415988
01-10-10110:0,0 -9.886724408370537
00110000-1:1,1 4.513433622739305
-110100-110:1,2 4.749999963566271
-110100-110:1,1 9.5
0001-110-11:2,0 -9.846445777373386
0101-10-110:2,2 9.5
-110100-101:1,1 4.75
110-10-111-1:1,1 10.0
-110100-101:1,2 4.75
1000010-10:1,0 9.024509235109846
01-11011-1-1:0,0 -10.0
01-11-110-11:0,0 5.0
1000010-10:1,1 9.028729152022887
1101-110-1-1:0,2 -10.0
11-10-11000:2,1 4.75729949528555
11-10-11000:2,2 4.756944172381444
000-100011:0,2 9.024366385455817
11-10-11000:2,0 10.0
-1011100-10:1,2 4.71861592021763
000-100011:0,1 -9.8858153961141
000-100011:0,0 9.36334129004864
10-1-1-11110:0,1 -10.0
01-1-1110-11:2,0 -10.0
0101-10-101:2,1 0.08924867288376093
11-1-1010-11:2,0 -10.0
01010-11-10:1,1 4.74906089758884
0010-1101-1:2,0 9.49999964391094
0110-1-1001:2,1 -9.999999999100417
0000-10101:2,1 4.5125
0110-1-1001:2,0 -9.831208660337856
1-100-10110:1,0 -9.99996762709138
1-100-10110:1,2 -9.973108546426214
1100-100-11:2,0 -9.998845086484662
0110-1-1010:2,2 -9.85826580115575
0110-1-1010:2,0 -9.87639946101884
-1111-101-10:1,2 5.0
-10-1001011:2,0 9.5
100101-10-1:1,1 9.5
101-100-110:1,2 3.5262001043584295E-5
0-101-11001:0,2 9.5
101-100-110:1,1 9.49997752377049
0-101-11001:0,0 -9.99974544196819
1000-10100:0,1 -10.0
100100-1-11:0,1 -9.833308961722427
100100-1-11:0,2 9.498929058199018
1010000-10:0,1 9.02574231202034
1-11011-10-1:1,0 5.0
-111-11-1001:2,0 10.0
-111-11-1001:2,1 -10.0
11000-10-11:2,0 -10.0
0-10-101011:0,2 -9.993525778769522
0-10-101011:0,0 -9.993527073473013
10-1-1-11101:0,1 -10.0
-110001-110:2,2 -9.845590538593365
-1-10011100:1,0 9.49887264294869
1-101-1101-1:0,2 -10.0
10-11-10010:0,1 -9.844718985341155
1-10-11101-1:2,0 5.0
-10010-1011:2,0 4.75
000110-100:0,2 0.028917186850331743
1001000-10:0,1 -9.998300781139255
1001000-10:0,2 9.024990508428697
0-1001011-1:1,0 4.664701059802847
11-100100-1:1,0 4.75
11-100100-1:1,1 9.49999999997492
0-1-11011-11:1,1 10.0
0-1001011-1:1,2 9.473680264979649
-1-1011-1110:2,2 -10.0
-11-10-11101:2,1 5.0
001-11001-1:1,2 -9.999999999999222
000110-100:0,0 -9.998213328691037
000110-100:0,1 -9.99822782383499
0-11010000:1,2 4.382799378519904
0-11010000:1,0 -1.432426871470089E-6
001011-10-1:1,0 9.5
00000-1101:0,1 -10.0
-101-11101-1:2,0 10.0
00000-1101:0,0 -10.0
11010-10-10:0,2 -9.999959939613055
00000-1101:0,2 -10.0
00-10101-11:1,2 -9.999999775125813
01001-1000:2,1 8.986775195491912
01001-1000:2,0 -9.91930224260877
00-10101-11:1,0 -9.966879401088942
01001-1000:2,2 -1.9945834801007192E-4
1000-10100:0,2 -10.0
0-1-11-11101:0,0 10.0
1010-1-11-11:1,0 10.0
1001-1100-1:0,2 9.392028901251699
-10101100-1:0,1 -10.0
1001-1100-1:0,1 9.475955847530184
-10111-1-110:2,2 -10.0
0-1-1101010:0,0 10.0
-10100011-1:1,2 9.499908519742691
-10100011-1:1,1 10.0
-10100011-1:1,0 9.499999983593696
011-10-1100:0,0 9.49999996472005
000001000:0,0 0.008153515660366727
000001000:0,1 4.286439803000664
011-11-1000:2,2 -10.0
0-1110010-1:1,1 9.33066895711107
000001000:0,2 4.286874999999999
011-11-1000:2,1 -10.0
011-11-1000:2,0 -10.0
0-1110010-1:1,2 -9.999618080611214
0011-1001-1:1,2 9.409913807132185
-101000100:1,0 -0.08741250326669467
-101000100:1,2 -9.9701746819566
-101000100:1,1 4.518963373598162
-11110-1-110:1,1 5.0
-11010-1010:2,0 -9.99999829732982
100100-11-1:1,2 9.499656948297455
-11010-1010:2,2 -9.991363412518352
100100-11-1:1,1 9.49973386201491
11-1-101000:2,2 4.75
10-1110-100:2,2 -9.89991070063664
11-1-101000:2,1 4.75
10-1110-100:2,1 -9.900051892968845
11-1-101000:2,0 0.0070463889898049565
-110-1-11011:2,0 10.0
00-10111-10:2,2 4.749827462273021
0110-10-101:1,2 -9.999999045898306
0110-10-101:1,0 -9.95647652944699
-1101101-1-1:1,2 -10.0
01-10-11010:0,0 9.5
11-1110-1-10:2,2 10.0
110-1-10-111:1,2 10.0
-10110-1010:0,1 4.7496491894298405
0-11-101010:0,0 -0.032221841167039994
101-110-11-1:1,2 -10.0
000100000:0,0 4.286874999999999
000100000:0,1 0.024475992702583882
0-111000-11:0,0 -0.09812538416620217
1-10-101010:2,2 4.75
000100000:0,2 0.10531580468341971
1-10-101010:2,0 4.749752875722814
0100-11-110:1,0 9.5
0-11000001:0,0 -9.999519685716212
01010-1-110:0,2 -9.97285624859649
-1100-11-111:0,2 10.0
-11010-111-1:1,1 10.0
0-110-10110:0,0 -9.91087475319333
1-10010-110:1,2 4.749999999999871
1-10010-110:1,0 4.749480767360585
-10100-1011:0,1 4.749907320869579
-100010001:0,1 0.0692106801556748
00101-1000:1,0 -9.817846556231645
-100010001:0,2 4.5125
-10-10111-11:0,1 10.0
01010-1-110:0,0 4.749999999999834
0100-10010:0,0 9.499999995687183
00-1101000:1,1 9.499999999999984
110-11-1000:2,2 -9.823980928922667
110-11-1000:2,1 -9.999999417623156
-110101-1-11:1,1 -10.0
110-11-1000:2,0 -10.0
100-10-1011:2,0 9.49924175487489
0010011-1-1:1,0 -0.07517373007603145
0010011-1-1:1,1 9.5
000011-100:1,0 4.5125
0101-1-11-11:0,2 -10.0
0101-1-11-11:0,0 5.0
-11110-1-101:1,1 5.0
-10010011-1:1,1 10.0
10-100-1101:2,1 -9.999999960668756
-10010011-1:1,2 9.5
101000-11-1:0,1 4.75
001-1110-10:0,0 -9.999861797318731
110001-10-1:1,1 -9.999439476956887
10101-100-1:0,1 4.625673673873869
110001-10-1:1,0 -9.999518929385369
001-1110-10:0,1 -9.924980241298174
-1100-11100:0,2 4.788137082866688
1-1-1101000:2,0 9.499313547318144
-111001-11-1:1,1 10.0
1-1-1101000:2,1 -9.946318895446055
1-1-1101000:2,2 -9.999980046017711
01-10-11001:0,0 4.750000809820478
010001-11-1:1,0 -9.906165556599207
010001-11-1:1,1 9.5
000010-110:0,2 0.007740132875940247
0-1-11-11110:0,0 10.0
000010-110:0,0 -9.996899744947996
000010-110:0,1 4.5125
0-100-11011:0,2 -9.816182651009479
0-100-11011:0,0 -10.0
00011-1-101:2,1 -9.976758070192727
-1-101-11101:2,1 10.0
-111001-11-1:1,0 10.0
01100-101-1:0,0 9.332905925203722
1-111000-10:2,2 -9.826814061711016
-100010100:2,1 4.471901802878207
011-111-1-10:2,2 10.0
1-111000-10:2,0 9.5
-100010100:2,2 -9.812236016987324
-10111-1-101:2,1 5.0
10-1011-100:0,1 -9.999743785323778
-1001011-10:0,2 4.749999999985684
-1001011-10:0,1 9.434860840181967
101-1001-10:0,1 -10.0
10-1000010:2,0 0.012256592795699184
001-1100-11:0,1 -10.0
1-10-110100:0,2 -9.988720559452098
000-111000:2,2 4.5125
00011-110-1:2,1 -9.812901395323559
01001-11-10:1,0 -1.7539758207266225E-9
001-1100-11:0,0 -10.0
000-111000:2,0 4.5125
000-111000:2,1 0.012097593360106695
1-110010-10:2,2 9.5
1-110010-10:2,0 9.499480612330233
10-101010-1:1,2 10.0
10-101010-1:1,0 9.457403209569462
1-100-11010:1,0 4.718743775868029
000-100101:2,1 4.9E-324
1100000-10:2,0 -9.836344531033257
1100000-10:2,2 -9.972198089507637
0-11-100110:0,0 -9.999999999930555
01010-1-101:2,1 4.7499999994567235
11-10-10100:2,2 -9.958809016286597
11-10-10100:2,1 4.749953064477766
-11-1001001:2,1 4.75
100011-10-1:1,0 9.499696148921723
-11-1001001:2,0 9.5
-1000011-11:1,0 4.749999999961002
010-100010:0,0 -9.994775910089189
-1000011-11:1,1 9.46815731996056
010-100010:0,2 -9.824285523309781
110-101-1-11:0,2 -10.0
1-1-101011-1:1,0 5.0
-110001-101:2,1 -9.946503086371008
1-1-101011-1:1,2 10.0
10-1000010:2,2 8.982800656300636
-10-1011-111:1,0 10.0
010-101000:2,0 0.0718764524542773
010-101000:2,1 0.007150512290334666
010-101000:2,2 4.5125
10-1010-110:2,2 -0.008327218604593558
-1011-10010:2,0 9.499665475871684
0011-111-1-1:0,1 10.0
0011-111-1-1:0,0 10.0
1101-100-10:1,2 -9.999991677859153
-1011-10010:2,2 10.0
0100-10001:0,2 4.512499999999999
0100-10001:0,0 4.512499999999999
000010-101:0,2 -9.997755327345333
-100-101101:0,2 -9.953483601033422
100-11-111-1:0,2 10.0
-100-101101:0,1 -9.99999999958499
1-11-111-100:2,2 5.0
0-110-1111-1:1,0 5.0
1-11-111-100:2,1 -10.0
10-11-11000:2,2 -9.85385606134469
10-11-11000:2,1 -9.980326417758242
10-11-11000:2,0 10.0
-11001100-1:1,0 -9.996646339291841
100-11-111-1:0,1 -10.0
0110-11-100:2,1 -9.930360197594958
0110-11-100:2,2 -9.957731180781613
00101-10-11:2,0 -9.999853832251597
010010-100:1,0 -9.938035602350714
110-1-10001:0,2 9.5
100-1011-10:1,1 9.49982816428575
0-1110-111-1:1,1 -10.0
00-11-10110:2,2 -9.979965875848368
11010-1-100:2,1 9.499999981189859
11-10-1011-1:1,2 10.0
110-110-100:1,2 -10.0
11010-1-100:2,2 9.499960665911924
-1111-10-110:2,2 10.0
1-1-1-111010:2,2 5.0
1-1010100-1:0,2 -9.999993917762778
000-100110:2,2 0.0012746714186172125
010010-100:1,2 -9.942213866879376
1001-11-1-11:0,2 10.0
-10-1-111011:2,0 10.0
1-1-1-111010:2,0 -10.0
01-1-101010:1,1 4.75
1001-11-1-11:0,1 10.0
10-10-10011:1,0 9.499160565405177
01100000-1:1,0 -9.999988878694284
10-10-10011:1,2 9.499907180586211
1010-1100-1:2,0 -9.944040727470151
0-10010001:2,0 9.024988217515853
0-10010001:2,1 -9.957161702408431
-11-110101-1:1,1 10.0
011-110-100:1,2 9.333173630709592
01-110001-1:0,0 -9.967211696148336
01110-1-100:2,1 -9.972590769202188
01110-1-100:2,2 -0.0763096583656569
1-111000-10:1,2 -9.914681036476317
0-10-110101:0,2 -9.969108131271256
0-10-110101:0,0 -9.944990211664477
1-111000-10:1,1 10.0
01-10-11100:2,2 4.75
00110-110-1:2,1 -9.999999988740843
01-10-11100:2,1 4.75
11-10-1011-1:1,0 5.0
1-10-101001:2,0 -9.999999999999996
1-10-101001:2,1 -10.0
1010-1100-1:2,1 -9.988147597576276
101001-10-1:2,1 10.0
-11-1010100:1,0 4.622472028650822
101000-1-11:1,1 -9.999998871076436
101000-1-11:1,0 -10.0
1000110-1-1:0,1 -9.999762258704397
1000110-1-1:0,2 9.323491220753807
101000-1-11:1,2 -9.999704171341186
10-1010000:0,1 -9.981879460364103
1-10000100:2,1 -9.99999999999998
0-100111-10:0,2 -9.991960792382388
